epoch,accuracy,loss,mean_absolute_error,val_accuracy,val_loss,val_mean_absolute_error
0,0.0,6.803048610687256,0.5992088913917542,0.0,4.596302032470703,0.5025818943977356
1,0.0,6.253190994262695,0.6087929606437683,0.0,4.866436958312988,0.5046312808990479
2,0.0,6.0130133628845215,0.6032810211181641,0.0,4.89277458190918,0.49610626697540283
3,0.0,6.1299920082092285,0.617404043674469,0.0,4.8098464012146,0.5060780048370361
4,0.0,5.724204063415527,0.5726140141487122,0.0,4.705317497253418,0.48435187339782715
5,0.0,5.807614803314209,0.5896140933036804,0.0,4.778199195861816,0.48531100153923035
6,0.0,5.696122646331787,0.5810047388076782,0.0,4.69276237487793,0.4937392771244049
7,0.0,5.5221734046936035,0.5574144124984741,0.0,4.694432258605957,0.49871209263801575
8,0.0,5.517353534698486,0.5597119331359863,0.0,4.683751106262207,0.48797330260276794
9,0.0,5.557018280029297,0.5731345415115356,0.0,4.576239585876465,0.48661530017852783
10,0.0,5.450592517852783,0.5448347330093384,0.0,4.677628993988037,0.49770867824554443
11,0.0,5.416538238525391,0.5385462641716003,0.0,4.7192487716674805,0.49364033341407776
12,0.0,5.3061137199401855,0.5278372168540955,0.0,4.550481796264648,0.4870932102203369
13,0.0,5.3296661376953125,0.5330067276954651,0.0,4.519224166870117,0.4903586506843567
14,0.0,5.1919941902160645,0.4982934892177582,0.0,4.532830238342285,0.48767372965812683
15,0.0,5.134646415710449,0.4883995056152344,0.0,4.496136665344238,0.4947856068611145
16,0.0,5.064715385437012,0.47000691294670105,0.0,4.575503349304199,0.48284241557121277
17,0.0,5.06580924987793,0.46878546476364136,0.0,4.657542705535889,0.4917390048503876
18,0.0,5.022806644439697,0.4726184904575348,0.0,4.5111470222473145,0.48886340856552124
19,0.0,4.871559143066406,0.4251243770122528,0.0,4.565150260925293,0.4883957803249359
20,0.0,4.768556594848633,0.40045371651649475,0.0,4.423509120941162,0.47599726915359497
21,0.0,4.660961627960205,0.36806362867355347,0.0,4.453190326690674,0.4841528832912445
22,0.0,4.637683391571045,0.36437201499938965,0.0,4.460312366485596,0.4911879003047943
23,0.0,4.6744065284729,0.3700575530529022,0.0,4.604116916656494,0.49984946846961975
24,0.0,4.587512969970703,0.3530229926109314,0.0,4.5541486740112305,0.4922611117362976
25,0.0,4.564104080200195,0.34461820125579834,0.0,4.5003461837768555,0.5035024285316467
26,0.0,4.39351224899292,0.3067884147167206,0.0,4.484342098236084,0.4972294867038727
27,0.0,4.295582294464111,0.27601030468940735,0.0,4.704621315002441,0.4985942840576172
28,0.0,4.2982869148254395,0.2916662395000458,0.0,4.378346920013428,0.4889635145664215
29,0.0,4.176191329956055,0.25625309348106384,0.0,4.364581108093262,0.49671804904937744
