epoch,accuracy,loss,mean_absolute_error,val_accuracy,val_loss,val_mean_absolute_error
49,0.0,3.40889048576355,0.08856625109910965,0.0,4.189046382904053,0.48090460896492004
50,0.0,3.414992094039917,0.09423743933439255,0.0,3.9481329917907715,0.4696301519870758
51,0.0,3.365250587463379,0.0781019926071167,0.0,3.943962812423706,0.46717017889022827
52,0.0,3.491668462753296,0.12130315601825714,0.0,4.010903358459473,0.48932358622550964
53,0.0,3.320077419281006,0.07757370918989182,0.0,3.9475948810577393,0.4824007451534271
54,0.0,3.2990598678588867,0.07104923576116562,0.0,3.9288887977600098,0.4811220169067383
55,0.0,3.296219825744629,0.0683576688170433,0.0,3.943344831466675,0.48283660411834717
56,0.0,3.2525174617767334,0.06215853616595268,0.0,3.9951887130737305,0.484975665807724
57,0.0,3.2568256855010986,0.0670103207230568,0.0,3.8434085845947266,0.47261402010917664
58,0.0,3.2581214904785156,0.07090815901756287,0.0,3.860870122909546,0.4934121072292328
59,0.0,3.207096815109253,0.057338111102581024,0.0,3.84843373298645,0.481973260641098
60,0.0,3.225318193435669,0.06532960385084152,0.0,3.83528995513916,0.4850507080554962
61,0.0,3.1631033420562744,0.05297829210758209,0.0,3.8074798583984375,0.4755006432533264
62,0.0,3.1710386276245117,0.05957091227173805,0.0,3.8720409870147705,0.47830745577812195
63,0.0,3.1546454429626465,0.058154162019491196,0.0,3.8078207969665527,0.4805208444595337
64,0.0,3.1726043224334717,0.06528190523386002,0.0,3.7743747234344482,0.4618919789791107
65,0.0,3.121272325515747,0.055766236037015915,0.0,3.7413768768310547,0.48323729634284973
66,0.0,3.1109848022460938,0.0555400550365448,0.0,3.9719626903533936,0.4815250635147095
67,0.0,3.150942325592041,0.07559878379106522,0.0,3.7051596641540527,0.46973803639411926
68,0.0,3.0185608863830566,0.032473377883434296,0.0,3.7032110691070557,0.4718272089958191
69,0.0,3.010277509689331,0.03406856954097748,0.0,3.739975929260254,0.4711929261684418
70,0.0,3.0318078994750977,0.040236473083496094,0.0,3.6560258865356445,0.4671950936317444
71,0.0,3.023233413696289,0.048828721046447754,0.0,3.6726937294006348,0.47601839900016785
72,0.0,2.9789071083068848,0.040069159120321274,0.0,3.6141326427459717,0.4615362882614136
73,0.0,2.99999737739563,0.04942252114415169,0.0,3.6214611530303955,0.47052016854286194
74,0.0,2.923555612564087,0.02851484902203083,0.0,3.5776424407958984,0.456437885761261
75,0.0,2.926210880279541,0.03721276670694351,0.0,3.5792267322540283,0.46593788266181946
76,0.0,2.8807389736175537,0.025220490992069244,0.0,3.566502571105957,0.461526483297348
77,0.0,2.8874924182891846,0.03328179568052292,0.0,3.561622381210327,0.4779083728790283
78,0.0,2.8464102745056152,0.027179528027772903,0.0,3.6240105628967285,0.4834917187690735
79,0.0,2.8158681392669678,0.021060146391391754,0.0,3.5090694427490234,0.4709087312221527
80,0.0,2.804185628890991,0.02610139176249504,0.0,3.493049383163452,0.4667762517929077
81,0.0,2.773874521255493,0.02431931532919407,0.0,3.477409601211548,0.474155068397522
82,0.0,2.7475786209106445,0.023861873894929886,0.0,3.4728102684020996,0.48770061135292053
83,0.0,2.7346889972686768,0.028541499748826027,0.0,3.4755403995513916,0.4827996790409088
84,0.0,2.702435255050659,0.026857132092118263,0.0,3.3830819129943848,0.48270684480667114
85,0.0,2.666898012161255,0.022762544453144073,0.0,3.360182523727417,0.4825695753097534
86,0.0,2.6582372188568115,0.030765678733587265,0.0,3.404148578643799,0.49388474225997925
87,0.0,2.620236873626709,0.02392268367111683,0.0,3.3399975299835205,0.4877813756465912
88,0.0,2.578692674636841,0.017753705382347107,0.0,3.299588680267334,0.485734760761261
