epoch,accuracy,loss,mean_absolute_error,val_accuracy,val_loss,val_mean_absolute_error
0,0.006000000052154064,10.96079158782959,0.5890433192253113,0.0,4.635437965393066,0.49587559700012207
1,0.0020000000949949026,10.295254707336426,0.5990486741065979,0.0,4.577262878417969,0.5002016425132751
2,0.0,9.450502395629883,0.5623849630355835,0.0,4.589247226715088,0.5023195147514343
3,0.0,9.082551002502441,0.6074036359786987,0.0,4.5878801345825195,0.5007165670394897
4,0.0,8.016504287719727,0.5525144934654236,0.0,4.538113594055176,0.49905794858932495
5,0.0,7.821385860443115,0.5795264840126038,0.0,4.5331711769104,0.5004658699035645
6,0.0,7.709296703338623,0.5737326145172119,0.0,4.529170989990234,0.5001639723777771
7,0.0,7.4095659255981445,0.5815005898475647,0.0,4.520850658416748,0.4997343420982361
8,0.0,7.033289909362793,0.5826324820518494,0.0,4.519176483154297,0.5000237822532654
9,0.0,6.526784896850586,0.5506448745727539,0.0,4.514945030212402,0.4994077682495117
10,0.0,6.577457427978516,0.5762547850608826,0.0,4.508734703063965,0.4996887445449829
11,0.0,6.3695244789123535,0.5726867914199829,0.0,4.503683567047119,0.4991873800754547
12,0.0,5.973021984100342,0.5512243509292603,0.0,4.5003228187561035,0.49936607480049133
13,0.0,5.858678817749023,0.543604850769043,0.0,4.494491100311279,0.4986482858657837
14,0.0,5.659664154052734,0.5441156029701233,0.0,4.492422580718994,0.4997413754463196
15,0.0,5.871654510498047,0.5937044620513916,0.0,4.486733913421631,0.49932411313056946
16,0.0,5.735053062438965,0.5929490327835083,0.0,4.481635570526123,0.49943995475769043
17,0.0,5.429939270019531,0.5484840869903564,0.0,4.476329326629639,0.4997035264968872
18,0.0,5.476144313812256,0.5664798021316528,0.0,4.470207214355469,0.499848872423172
19,0.0,5.3509016036987305,0.5608552098274231,0.0,4.46296501159668,0.499910444021225
20,0.0,5.366934299468994,0.559014081954956,0.0,4.454673767089844,0.4999317526817322
21,0.0,5.286850929260254,0.5554141998291016,0.0,4.445306301116943,0.5000094771385193
22,0.0,5.332932472229004,0.5666499733924866,0.0,4.434614181518555,0.49996426701545715
23,0.0,5.188263416290283,0.5528988242149353,0.0,4.4224090576171875,0.4999536871910095
24,0.0,5.202757835388184,0.5568706393241882,0.0,4.408947944641113,0.49998989701271057
25,0.0,5.173878192901611,0.5468831062316895,0.0,4.394260406494141,0.49997448921203613
26,0.0,5.1742939949035645,0.5599370002746582,0.0,4.3783159255981445,0.4999969005584717
27,0.0,5.093152046203613,0.5460675954818726,0.0,4.360959053039551,0.499937504529953
28,0.0,5.192096710205078,0.5726850628852844,0.0,4.342562675476074,0.49998733401298523
29,0.0,5.050329208374023,0.5497475862503052,0.0,4.322717666625977,0.49998509883880615
30,0.0,5.090387344360352,0.562475323677063,0.0,4.301363468170166,0.4999938905239105
31,0.0,5.055294036865234,0.560393750667572,0.0,4.279050827026367,0.5000035762786865
32,0.0,5.041740417480469,0.5602012872695923,0.0,4.255199909210205,0.49999019503593445
33,0.0,4.946862697601318,0.5500921607017517,0.0,4.229755878448486,0.5000004768371582
34,0.0,5.015322208404541,0.5706014037132263,0.0,4.202970504760742,0.49999678134918213
35,0.0,4.974751949310303,0.5648365616798401,0.0,4.1747236251831055,0.4999901056289673
